ssn|cc_num|first|last|gender|job|dob|acct_num|trans_num|trans_date|trans_time|unix_time|category|amt|merchant|ip_address|payment_type
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|fa80ecd5f3c834cfe5a5a325532690d9|2021-01-28|21:46:55|1611870415|home|4.80|Newman Group|148.247.247.138|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|28778a6dbb4a6a263ac8648d99bb3286|2021-01-26|00:35:49|1611621349|gas_transport|33.19|Mills, Martin and Barnes|39.111.11.89|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|ced38b49b4bd8256eeb3fd4ca726daf9|2021-01-14|21:06:21|1610658381|home|36.43|Boyer Inc|164.191.243.106|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|05b4e479fe4ccbe9af901756be32d608|2021-01-12|12:29:01|1610454541|shopping_pos|6.60|Hernandez-Reyes|134.229.168.0|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|7d1b3a92840f34d58ac9c714bf5a6e80|2021-01-14|16:42:24|1610642544|health_fitness|159.30|Burnett, Lindsey and Anderson|149.193.115.229|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|c72889324fa558139298903d6e1534fa|2021-01-27|19:31:50|1611775910|home|63.36|Woodward-Martinez|178.203.219.157|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|f54482790145b9eacdb61caf96333cfd|2021-01-26|17:12:00|1611681120|shopping_net|5.16|Evans Inc|129.134.240.120|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|f611f22efad2a90b73e8434807b12564|2021-01-01|21:32:04|1609536724|travel|8.72|Monroe Ltd|1.214.211.149|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|b4d37c65df77b33d802b2d4d791545f7|2021-01-27|17:16:15|1611767775|shopping_net|8.03|Norris and Sons|53.151.234.20|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|6c560c9f37e3b4cf6c6a9ad7bd4e8660|2021-01-17|06:58:07|1610866687|grocery_net|40.43|Ball PLC|119.86.102.195|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|680b4325686d2490b438a3a6cb48069e|2021-01-19|13:22:25|1611062545|shopping_pos|13.04|Doyle, Butler and Clark|160.182.113.154|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|cb2323f99b153a1b1224e6a713dce3a0|2021-01-26|09:36:57|1611653817|gas_transport|51.08|Gonzalez Group|193.248.0.241|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|253f076eae09d74d7736c50ced2b4d5d|2021-01-27|11:23:38|1611746618|gas_transport|53.94|Park, Steele and Gonzales|32.186.120.160|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|c00da003f1c5a7dbf98be1784a0ad456|2021-01-05|06:26:48|1609828008|grocery_pos|111.18|Johnson-Thompson|115.245.175.113|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|b8d924e489f44ef4fdf9cb259810039e|2021-01-17|11:43:52|1610883832|grocery_pos|91.12|Torres-Moon|167.117.194.230|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|dd23abdff52fe0c73c6cfef3214b64a6|2021-01-29|22:55:59|1611960959|entertainment|72.16|Hart-Rivera|178.82.250.203|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|13d7c7a984ee53262392544bc518d515|2021-01-15|07:12:26|1610694746|gas_transport|43.87|Gonzalez Group|155.225.230.245|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|90620a9f41ee1d5120db91a43949a50d|2021-01-02|18:12:16|1609611136|food_dining|6.77|Smith-Davis|31.205.5.43|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|339f8feef3d5d103782faf02afae03c7|2021-01-16|12:45:40|1610801140|health_fitness|9.73|Diaz PLC|144.62.170.185|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|4e9eb91a7f91b8354678a42272fc5367|2021-01-13|18:36:42|1610563002|home|79.29|Edwards, Davis and Scott|38.198.110.204|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|650e4f572d56e53d3342a0003ef8ad66|2021-01-26|18:27:19|1611685639|misc_pos|7.65|Mcclure-Marshall|144.59.45.217|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|bb0c8ce8f67e2a7a330133770ac18bab|2021-01-22|11:33:51|1611315231|gas_transport|50.16|Park, Steele and Gonzales|100.246.88.185|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|db5d151cb8e844dfe9a57adace0caedb|2021-01-30|22:47:49|1612046869|entertainment|2.48|Gibson-Moreno|152.145.214.113|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|cbe4f2ec699bb2265317c9ea8609f1ff|2021-01-08|17:32:19|1610127139|entertainment|8.66|Harris, Lara and Richardson|10.3.121.198|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|4af37184c71a4d4413204385fbd55ea0|2021-01-19|14:08:03|1611065283|kids_pets|107.77|Anderson, Brooks and Roberts|216.144.64.148|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|4aebdb7f740e3e05d6e0924845c1bd65|2021-01-31|14:57:35|1612105055|personal_care|21.86|Smith Ltd|141.142.97.183|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|64943acac4a251985eb60d6fd94d5a04|2021-01-11|12:06:42|1610366802|shopping_pos|1.75|Carter, Williams and Clark|174.159.237.121|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|0fbef7b557a00a5deef368751170f0bf|2021-01-17|12:02:29|1610884949|misc_net|3.01|Gonzalez LLC|109.49.99.128|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|f7132ceb2d19246e85f144c3141469df|2021-01-03|02:27:59|1609640879|misc_net|1.64|Boyer Inc|133.117.121.218|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|820daff5d898a96f591e4baec8b6fc16|2021-01-24|16:21:48|1611505308|shopping_pos|5.58|Lewis-Moore|114.165.92.123|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|19c560e3f9cff7b95650a3912e703a0a|2021-01-29|16:55:42|1611939342|misc_pos|7.51|Mitchell, Kelley and Powell|18.251.238.152|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|4e0be0c854105ae618545684a235e4e3|2021-01-15|22:12:06|1610748726|personal_care|28.87|Drake, Grimes and Thomas|167.247.57.36|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|5f6fef9a2947d7b2411079896e8c07ef|2021-01-13|11:01:42|1610535702|grocery_pos|78.89|Lynch Ltd|84.13.60.163|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|1bd33efa1951680ab478f0b57f114975|2021-01-12|13:40:45|1610458845|home|76.29|Edwards, Davis and Scott|22.245.52.25|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|2e47037c4606fda9321828438017f1b3|2021-01-02|13:22:51|1609593771|personal_care|22.95|Pierce-Cannon|171.121.76.141|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|531456d0ad79d5d889cd12166def544c|2021-01-09|15:57:11|1610207831|food_dining|90.39|Neal LLC|33.22.211.147|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|5f867521133bde3d560deca04c5f31b5|2021-01-03|00:28:48|1609633728|gas_transport|48.14|Mills, Gould and Gonzalez|138.189.205.5|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|b3a0cda017d7a97bdc42448745c2e8c1|2021-01-18|01:55:53|1610934953|gas_transport|64.05|Nelson, Rivera and Moreno|189.212.43.32|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|103da45eefae6abb22ae5b96ec5f7bea|2021-02-01|22:35:55|1612218955|food_dining|24.85|Lewis and Sons|83.213.63.159|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|e92915b54b2e0933136bd60951430100|2021-01-24|17:23:04|1611508984|personal_care|128.28|Clark Group|163.25.132.95|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|add2a91095d322fe5376b8370ae0fa8f|2021-01-20|23:03:21|1611183801|personal_care|5.28|Smith Ltd|207.228.128.169|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|6d6c734c9a035853120eb6b46da832e7|2021-01-13|07:51:50|1610524310|grocery_pos|101.19|Livingston-Johnson|7.67.182.46|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|7a6af7a3f76ca814e017e9bc646aaf5d|2021-01-16|12:14:51|1610799291|home|3.47|Lynch, Rojas and Jones|29.183.234.133|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|00baa51d0c4f8c225d72f3af7f23bb6c|2021-01-21|02:25:29|1611195929|gas_transport|39.68|Cantu PLC|113.100.1.205|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|371af2ad9729bb116cc7e54d87342677|2021-01-01|08:24:00|1609489440|gas_transport|88.39|Gonzalez Group|194.177.71.156|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|452c37edc5467e0daaee2af8dceb5546|2021-01-26|20:52:59|1611694379|health_fitness|5.40|Mcdaniel, Benitez and Garrett|2.162.221.115|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|95cb720784a087f776d3c7a3f2d7204c|2021-01-30|23:50:56|1612050656|personal_care|137.75|Arnold-Miller|61.90.134.252|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|3bde7f36a14a2dde43f544f2dc23f19e|2021-01-04|18:18:29|1609784309|travel|3.13|Peterson, Case and Flores|135.220.113.145|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|9864b54cd1f937ace1c56295dd988cdf|2021-01-12|22:23:00|1610490180|misc_pos|7.58|Taylor-Hubbard|34.239.108.238|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|c14f9aaa4fcb6c6a133b1aacb2189fb1|2021-01-17|18:00:22|1610906422|kids_pets|7.53|Lewis-Marshall|78.195.126.213|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|0804ce30ef4d5ae1030f253c560efa2c|2021-01-08|23:25:54|1610148354|personal_care|1.24|Smith Ltd|182.79.252.125|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|9d34acc603ce02a24935dc90497e84bd|2021-01-15|04:50:20|1610686220|grocery_pos|94.99|Torres-Moon|166.128.233.253|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|57c2dd3ea507c01fdf645675588b1078|2021-01-18|02:19:18|1610936358|gas_transport|50.78|Mills, Martin and Barnes|2.22.138.181|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|02a0a8541b93157b8b78b1340aac3792|2021-01-22|12:39:23|1611319163|entertainment|45.94|Cobb-Hayden|188.51.101.175|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|abdc129eb47d5e285ac74115e25e5135|2021-01-02|16:55:59|1609606559|shopping_net|7.01|Norris and Sons|144.101.33.171|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|0806c6dde68ea330983bbbe6b1367b12|2021-01-29|03:45:16|1611891916|gas_transport|54.02|Curtis and Sons|83.44.157.126|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|34bdff0ce104484a5fadf33afb2cc2a8|2021-01-20|22:58:06|1611183486|kids_pets|220.81|Anderson, Brooks and Roberts|54.147.161.156|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|25b1f82e97cd1919871036c6ac8607e4|2021-01-20|20:25:43|1611174343|shopping_pos|7.36|Farmer Ltd|123.224.226.177|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|38165458fb838b58dbfd3178f8f417cb|2021-01-19|20:04:35|1611086675|personal_care|47.88|Rodriguez, Lopez and Wells|68.89.11.37|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|a935e6faeb54bc60914bfb338d3f3f53|2021-01-10|00:55:44|1610240144|grocery_pos|84.55|Johnson-Thompson|12.242.128.126|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|514675cf06928f013ea95afe9921faf6|2021-01-23|09:15:41|1611393341|grocery_pos|113.41|Young-Mcdonald|72.174.155.158|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|25d0352865d8780c24d4bdb874994424|2021-01-17|22:15:29|1610921729|shopping_pos|20.43|Mosley-Deleon|171.142.90.68|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|62ca386dd4456e09b520a47f9c967b9f|2021-01-04|12:04:26|1609761866|food_dining|8.04|Coleman, Lucas and Dunn|37.83.94.186|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|f1246c7043f258224c1805e7122f269f|2021-01-13|18:36:15|1610562975|personal_care|46.23|Drake, Grimes and Thomas|14.147.146.99|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|52a11540e1923100986df6a1861e7b1f|2021-01-02|12:20:46|1609590046|kids_pets|12.02|Brown and Sons|46.0.147.212|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|6b6fa71f38eed059e2c1dd4717543cd8|2021-01-09|14:53:39|1610204019|travel|4.19|Monroe Ltd|12.202.19.147|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|32259b24be693598c28d57a1daa47635|2021-01-14|23:44:27|1610667867|shopping_net|88.47|Lewis-Moore|128.196.59.5|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|f0404eadebc8c4886f1249fe0dcc1452|2021-01-07|00:24:50|1609979090|grocery_pos|128.49|Dennis-Mccoy|40.173.79.104|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|b2ebfad752857057d2bf01dc2d74d021|2021-01-26|21:15:44|1611695744|shopping_pos|3.41|Carter, Williams and Clark|118.161.208.86|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|403baae8c61a0a9807cad29f0bfc649f|2021-01-18|11:13:45|1610968425|gas_transport|97.81|Curtis and Sons|165.11.117.30|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|775588487555eb21054d384dd9e765cf|2021-01-13|01:48:38|1610502518|gas_transport|61.72|Olson Inc|12.209.239.171|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|b76f08dad46fab97a8029d6df65c1000|2021-01-09|14:55:01|1610204101|food_dining|3.44|Neal LLC|34.112.13.176|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|33fc8a0cecb5cc8e6ba006397a595ae3|2021-01-17|12:02:20|1610884940|misc_pos|1.92|Mcclure-Marshall|4.209.243.119|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|007d3ec2b6e68b2078314078b1d69e26|2021-01-01|06:13:24|1609481604|grocery_pos|114.58|Lynch Ltd|123.215.52.86|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|0caf2ce7007473f6064e6f72dbd2b71c|2021-01-16|12:59:05|1610801945|food_dining|32.91|Lewis and Sons|79.116.184.226|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|d4bf0ac930a7fe35413fc69afe209530|2021-01-22|01:37:21|1611279441|misc_net|9.36|Anderson LLC|50.215.117.209|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|11da8ebc094b4c9e635a13110e213c49|2021-01-19|13:22:31|1611062551|health_fitness|37.05|Miller-Collins|148.208.236.207|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|75b4d0ae42b3e5c9e2f4280f8dbdde71|2021-01-08|22:22:28|1610144548|personal_care|73.77|Clark Group|25.121.12.164|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|0c228d8160d1cc48e86ced3c5a05328c|2021-01-20|17:12:28|1611162748|shopping_net|5.48|Evans Inc|38.172.134.4|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|6f09aaf64b39a504c5655a008e1c6090|2021-01-08|22:12:17|1610143937|kids_pets|88.00|Garza-Adams|189.231.87.20|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|808874954b892f79c5bb9a728b979c4e|2021-01-14|17:21:07|1610644867|shopping_net|2.18|Powell-Fitzgerald|141.239.221.186|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|6d964d7139d510d4392813bf3957f2c7|2021-01-29|16:43:33|1611938613|shopping_net|6.12|Payne Group|77.216.143.148|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|27bd95ed113c45542a838b9eddf66087|2021-01-04|18:00:58|1609783258|shopping_net|6.11|Payne Group|21.235.183.73|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|13a226708276b8ff2c214d3031f536b1|2021-01-10|12:53:39|1610283219|personal_care|3.95|Dyer LLC|159.42.115.158|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|b6a7e428d866d028d96e35e497c62891|2021-01-03|02:27:29|1609640849|grocery_pos|121.39|Mills, Flores and Green|6.231.183.236|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|b1aafd6a5c903de5c1edff2deb5c8489|2021-01-02|12:12:51|1609589571|personal_care|10.17|Clark Group|126.18.197.188|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|e817bcf99af93c9b23ff9e2b0639e740|2021-01-27|23:21:28|1611789688|personal_care|15.08|Rodriguez, Lopez and Wells|130.159.2.137|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|2d2dd93382cb6da0c7075ccf83d3ae57|2021-01-22|00:19:56|1611274796|gas_transport|57.89|Gonzalez Group|142.118.156.194|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|4d97cd0d54bed8ce7e389926aa08c62b|2021-01-21|16:05:24|1611245124|misc_pos|1251.63|Mitchell, Kelley and Powell|131.162.71.230|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|a6e13c4de547ff792346defd4fa75635|2021-01-04|13:43:11|1609767791|food_dining|42.83|Neal LLC|145.216.10.96|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|a020ec494b107ad6e7fbd14149db919f|2021-01-10|23:20:43|1610320843|shopping_net|9.82|Bailey-Johnson|200.190.80.227|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|e8983ee3aa4fbd889569ae801b252a4f|2021-01-23|13:18:59|1611407939|personal_care|58.89|Ray, Murray and Young|102.27.3.33|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|02297c0559be2af20ffa087e83c6f5dd|2021-01-13|13:35:17|1610544917|shopping_pos|7.60|Farmer Ltd|87.218.33.219|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|3eeab1dc90becf4edfcd9dab4071efad|2021-01-29|08:27:44|1611908864|grocery_pos|96.48|Daniels, Scott and Hawkins|123.251.192.91|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|b8ff185ed6648ab864867d296a9ccd3e|2021-01-01|23:07:05|1609542425|misc_pos|10.58|Mcclure-Marshall|215.242.160.41|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|1e9fe7661fe4d2d2f84305eb35165080|2021-01-03|05:46:47|1609652807|grocery_pos|114.33|Livingston-Johnson|147.146.8.217|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|fdcf115725ad8f453bd8691814cce1e0|2021-01-19|21:35:15|1611092115|shopping_net|112.38|Shea, Dorsey and Torres|197.80.35.197|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|4450c9b46e19a7f848f908fc346fbb42|2021-01-23|22:06:18|1611439578|health_fitness|64.83|Estes-Olsen|39.137.75.83|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|657239f055f16d64ff52e8375c6c5600|2021-01-30|23:14:55|1612048495|health_fitness|16.46|Garcia Group|181.46.204.204|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|927761857b32015a9b68217fbdf79e5e|2021-01-15|18:29:40|1610735380|food_dining|105.21|Smith-Davis|189.127.202.245|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|f9620712f6ac7e1d8f06fb5e905658a6|2021-01-14|18:50:36|1610650236|home|23.57|Taylor-Baker|202.60.121.93|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|fec32012d3788ee4940f06f8c756c0f2|2021-01-29|21:28:33|1611955713|kids_pets|16.46|Garza-Adams|35.70.110.36|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|4759abdd809e44a5cfe0d8f92bc26702|2021-01-27|12:34:32|1611750872|personal_care|164.79|Ray, Murray and Young|120.39.168.50|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|50891a7c4b8504fc9903b8a710023264|2021-01-03|17:37:43|1609695463|kids_pets|157.82|Anderson, Glover and Simon|152.193.50.107|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|9183d2a475c7e1139dc7797d192949df|2021-01-03|06:10:27|1609654227|grocery_pos|116.89|Daniels, Scott and Hawkins|103.142.255.62|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|4b464720df6ad4170d3647176a512912|2021-01-06|16:38:03|1609951083|shopping_pos|1.36|Watts, Hunt and Phillips|112.188.117.138|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|15315b6860fdbb8e1511aa035bbb5122|2021-01-02|14:15:15|1609596915|home|32.00|Lynch, Rojas and Jones|156.12.193.49|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|4caba3972a923bbc5cfc783b548d4e30|2021-01-12|23:20:23|1610493623|personal_care|24.21|Savage and Sons|88.22.179.47|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|a7284cb8455327c6f943f0fc041a64ee|2021-01-31|03:27:49|1612063669|grocery_net|18.53|Hunter-Gibson|83.84.32.82|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|f75ad4c1a0925c9e168b5fec21dbf63a|2021-01-09|03:25:18|1610162718|grocery_pos|101.52|Mills, Flores and Green|53.22.213.94|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|babd6efee42bddbdd3184e5b73c568f0|2021-01-27|13:39:24|1611754764|home|12.74|Moore-Hanson|12.31.84.130|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|8a31e7c6f54fb018e90060d45e90cef6|2021-01-09|01:38:30|1610156310|grocery_pos|104.84|Young-Mcdonald|169.104.179.55|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|1d5b36bd68de6d613962152d930415ce|2021-01-16|18:43:25|1610822605|home|1.84|Boyer Inc|75.164.222.136|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|c3006383de2eec0f4cca5afd4b9b7d2b|2021-01-30|17:53:27|1612029207|kids_pets|66.22|Hall Group|203.130.33.59|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|ec2924ac6fba397967690aa956aa56a4|2021-01-16|18:50:03|1610823003|home|14.83|Boyer Inc|76.229.206.51|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|e9455c17240ba0874991c6b856213c98|2021-01-05|23:50:12|1609890612|shopping_pos|2.58|Lewis-Moore|124.132.205.211|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|6ad8637671e080c2aa3493f337fd29c7|2021-01-24|13:15:39|1611494139|shopping_pos|5.06|Mosley-Deleon|9.62.168.8|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|7c1b9e93be521abd91c275f8a0c86bcc|2021-01-05|14:01:17|1609855277|kids_pets|7.89|Garza-Adams|65.112.154.34|online
338-10-2193|2291106359593018|Bonnie|Miller|F|Investment banker, operational|1986-05-07|737512490949|86a35179b21e6f40d2b8226dd5dac1c1|2021-01-09|20:54:55|1610225695|kids_pets|30.86|Anderson, Glover and Simon|217.102.132.221|online
