ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long|recent_visited_states|payment_type
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|32a856e676d1789dc02bc320c58e63ec|2021-01-30|21:20:02|1612041602|misc_net|1.06|0|Wilson and Sons|30.519513|-85.784722|['SC', 'DE', 'HI']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|24ff5e9b363f6f87b9cb50fa211f3636|2021-01-05|01:26:43|1609810003|gas_transport|63.16|0|Curtis and Sons|30.647213|-85.329294|['WA', 'VA', 'ID', 'AR']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|ecf7a31d94e267d57032e59040f604d6|2021-01-19|13:37:40|1611063460|shopping_pos|9.91|0|Doyle, Butler and Clark|30.558373|-86.083016|['ND', 'WI', 'VA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|bbac3dff03bf4eef1d5fb992d3207b06|2021-01-01|23:34:45|1609544085|shopping_pos|16.46|0|Watts, Hunt and Phillips|30.221418|-85.348447|['TN', 'AK', 'WV', 'IL']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|7fb0b4cd7baaf36777cb9d645a15b9e8|2021-01-24|20:08:01|1611518881|personal_care|165.52|0|Pierce-Cannon|31.107807|-85.816260|['SD']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|13a0f18af0e8091d66c885d10f0ac276|2021-01-10|22:36:00|1610318160|misc_net|3.52|0|Church-Williams|30.614411|-86.014810|['CA', 'NM', 'VT', 'AZ']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|093aa6c8cd0f857f88ebf2a102446fd7|2021-01-18|22:39:54|1611009594|misc_pos|2.83|0|Guerrero Ltd|31.806000|-85.442187|['VA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|33963469a0d7962508c942f9e75fb461|2021-01-27|05:41:29|1611726089|gas_transport|47.15|0|Buchanan, Klein and Moss|31.242265|-86.202672|['GA', 'NM']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|f38a9ad943a6b2e686b2b8854d79c647|2021-01-21|02:28:04|1611196084|gas_transport|70.48|0|Randall-Church|30.104235|-85.135505|['NJ', 'WA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|9847b1d6d869bc80a2b824938eeb2860|2021-01-03|03:17:56|1609643876|grocery_pos|114.43|0|Young-Mcdonald|30.808357|-84.727267|['PA', 'MI', 'KS', 'IN']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|ccefee357f2145f034a847373b496e9f|2021-01-24|11:50:16|1611489016|misc_net|4.01|0|Kaiser, Walker and Delgado|30.076950|-84.434132|['NM', 'VT']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|f74da502efa029b5fafde5c03bb141a5|2021-01-09|18:13:31|1610216011|personal_care|20.50|0|Drake, Grimes and Thomas|31.110568|-86.183451|['AR']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|503252b98ac4804fcf62bf4bfd7b743f|2021-01-16|03:28:41|1610767721|gas_transport|67.69|0|Cantu PLC|30.068314|-85.434308|['NJ']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|f19a37ac0d7bbecbc910241d00980f4b|2021-01-05|23:43:20|1609890200|food_dining|6.21|0|Lewis and Sons|31.246779|-85.411352|['HI', 'ND', 'SD', 'NY']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|ee414d33b0b9905a02645b47a588f283|2021-01-23|23:27:03|1611444423|health_fitness|67.77|0|Burnett, Lindsey and Anderson|31.719603|-85.213434|['MI']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|93952db9db657a21c219592ef872f5dc|2021-01-23|14:17:25|1611411445|health_fitness|25.42|0|Garcia Group|30.382942|-86.218476|['WV', 'WA', 'OH', 'MO']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|eea849948cb4d041881de355afb1e136|2021-01-02|08:32:35|1609576355|gas_transport|36.26|0|Nelson, Rivera and Moreno|30.957418|-86.263196|['NV']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|51f697c7923065636eb76cc9914d2c47|2021-01-26|14:29:40|1611671380|health_fitness|68.79|0|Reeves-Tate|30.174789|-86.173119|['GA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|aaa521254290762db4b6338e3d676370|2021-01-14|18:02:17|1610647337|kids_pets|6.85|0|Anderson, Brooks and Roberts|31.718947|-85.271988|['IN', 'CO', 'CT']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|7c1f916842a8a7409ea03417cd64f0f8|2021-01-23|14:03:37|1611410617|food_dining|7.91|0|Reid and Sons|31.079652|-85.959475|['KY', 'OR']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|9dc9ba224f6bb57440cc25f59c4ca69f|2021-02-01|01:30:29|1612143029|grocery_pos|101.78|0|Torres-Moon|30.317352|-85.074709|['WA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|9272b858fee0c3d42812a3efc8814ac3|2021-01-22|11:20:05|1611314405|gas_transport|59.07|0|Curtis and Sons|31.196106|-85.172416|['NC', 'WI', 'NM', 'ME']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|308066f18846bdafd49f23c936a74019|2021-01-10|00:02:39|1610236959|gas_transport|69.60|0|Park, Steele and Gonzales|31.884194|-86.226611|['OR', 'IL']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|b5d2cf61395bac661c7cfe58325d3b8f|2021-01-14|14:53:29|1610636009|shopping_net|7.15|0|Singh Group|30.104490|-86.115101|['NC']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|724d1cda8d5877d1029b9a2fb1ccd091|2021-01-15|06:12:04|1610691124|misc_net|5.44|0|Gonzalez LLC|30.052448|-86.284025|['WY', 'CT', 'SD']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|acc2c59a799a97e059fa2db2c59ea8e1|2021-01-14|15:34:59|1610638499|entertainment|140.75|0|Daniels-White|30.734660|-85.207914|['WA', 'FL', 'VA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|e207b643c274820303fb3d0a8474dccc|2021-01-23|17:17:52|1611422272|kids_pets|49.37|0|Sanchez Group|31.791023|-85.930795|['GA', 'KY', 'WY', 'GA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|151592fb10686ffff85795b3021af6b3|2021-01-29|15:20:45|1611933645|health_fitness|56.02|0|Gonzalez-Greene|31.932213|-85.458696|['ME', 'OK', 'MO']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|febc7f0a5dcf6399f4910ddd2862083c|2021-01-05|11:22:52|1609845772|misc_net|9.05|0|Arnold, Frederick and Moore|30.436577|-85.558646|['FL', 'OK', 'OH']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|cf4a4b8fe89fb1b886f22b04a02320af|2021-01-25|23:42:18|1611618138|shopping_pos|148.41|0|Holland PLC|30.464700|-85.160175|['NC', 'HI', 'OK', 'IL']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|92f8c99a41a40bf0def647b5c845d201|2021-01-17|15:37:54|1610897874|home|53.41|0|Carson-Wong|30.604082|-84.791784|['AZ', 'IN', 'AK']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|fdff29b21cddf5c4ce936fbc052b2818|2021-01-28|07:03:37|1611817417|grocery_net|57.76|0|Collins and Sons|30.866437|-85.469871|['NJ', 'WV', 'TN']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|7f7c404e560a06480c8d99a389bdbccc|2021-01-23|15:22:24|1611415344|shopping_net|4.65|0|Evans Inc|30.640048|-84.599823|['MD', 'NH', 'AZ', 'MN']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|05cc135c31ff4127bb9d0695a08dd9b5|2021-01-04|20:44:41|1609793081|entertainment|6.68|0|Dalton, Bowman and Henderson|30.927490|-85.294755|['MS', 'NY', 'KS', 'AK']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|8b4dea0850e57272a2d231e926a1d6cf|2021-01-07|12:22:24|1610022144|personal_care|197.80|0|Pierce-Cannon|30.361986|-85.505147|['IA', 'MA', 'MO', 'AZ']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|4997de33e0c89c42e385c0b7fbe1e609|2021-01-31|17:13:53|1612113233|food_dining|8.28|0|Coleman, Lucas and Dunn|31.264353|-84.991427|['WI', 'RI']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|6c82624b49a84e1796d57763ff73d308|2021-01-15|15:33:03|1610724783|health_fitness|84.73|0|Estes-Olsen|30.768567|-84.796099|['NY']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|0262e97a4b9d1413790110b7c6eb7ddf|2021-01-31|15:59:23|1612108763|shopping_net|5.68|0|Evans Inc|30.642561|-86.108164|['OK', 'MT']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|a679611b0e8821b63838be7fd0d65cbe|2021-01-02|18:33:15|1609612395|home|85.95|0|Newman Group|31.095641|-84.985050|['AK']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|be8ea5d26b249e8c483adb60541839fe|2021-01-31|17:09:44|1612112984|misc_pos|5.57|0|Miles, Martinez and Davidson|30.968784|-85.106343|['NH']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|bca4ae5eee73f073bb15ff8b48e986d8|2021-01-16|05:24:29|1610774669|grocery_net|16.46|0|Mcguire PLC|31.793859|-85.478121|['NJ']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|c30e7b0ac75267e2b21a98f646c67263|2021-01-20|17:26:46|1611163606|shopping_net|5.41|0|Leblanc Group|31.051035|-86.275365|['WY', 'OH', 'NY', 'NY']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|4868c377bf9db4ab4dcecf136fee2f58|2021-01-20|10:03:55|1611137035|gas_transport|66.62|0|Park, Steele and Gonzales|30.349376|-84.927139|['OR']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|562621be25b8ad87c152e47ede599c71|2021-01-30|08:16:12|1611994572|gas_transport|86.97|0|Nelson, Rivera and Moreno|31.774364|-86.198767|['LA', 'WI']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|d97a1a412a94c1e088e24db54d181c15|2021-01-04|21:08:07|1609794487|home|34.87|0|Moore-Hanson|30.357095|-85.041678|['GA', 'IA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|d3bc7373eeabb76476e04b87708d1b28|2021-01-09|20:55:45|1610225745|home|26.96|0|Hampton-Rollins|29.979632|-85.487282|['OR', 'NV', 'OK']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|0e9964b067e3c6faa2f16a839d540c3c|2021-01-04|14:45:11|1609771511|shopping_pos|2.31|0|Hernandez-Reyes|31.485321|-84.426470|['AK', 'KS']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|d0ba2d3c350edd70a3c74ae359042724|2021-01-03|14:49:47|1609685387|misc_pos|5.90|0|Guerrero Ltd|31.858001|-84.797390|['NV', 'AR', 'MO', 'MO']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|914e24a0837542acd2a5fe9c8525df66|2021-01-03|05:48:11|1609652891|grocery_pos|106.76|0|Daniels, Scott and Hawkins|30.690505|-85.305136|['WI', 'CA', 'LA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|d538a5ff694a44e7e20a45d34b74fc9c|2021-01-27|21:41:39|1611783699|home|39.95|0|Carson-Wong|30.487030|-86.052480|['MN']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|b8217cbe03afe3e4754b02e9aa073f6d|2021-01-17|12:56:56|1610888216|misc_net|101.19|0|Arnold, Frederick and Moore|30.782969|-84.856586|['IN', 'ME']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|709928efdba448ec68095bd60c3a6403|2021-01-02|00:29:10|1609547350|gas_transport|87.64|0|Nelson, Rivera and Moreno|30.400849|-86.272472|['NC', 'PA', 'AZ', 'WA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|afb2dc3e1778ce916b73520a1eb43002|2021-01-30|13:20:30|1612012830|shopping_pos|7.00|0|Holland PLC|30.043963|-84.790553|['CO', 'CO']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|af7f7d573bfdad89eefb32230742ad13|2021-01-13|19:49:28|1610567368|kids_pets|21.31|0|Anderson, Glover and Simon|30.716061|-84.914287|['SD', 'VA', 'MO']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|b040f32a51828189769db57e477daa26|2021-01-28|17:58:03|1611856683|kids_pets|56.54|0|Anderson, Brooks and Roberts|31.955352|-85.495567|['ME', 'ME', 'VA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|fb4aae04edef5cfc78dce44b1a484429|2021-01-03|02:29:14|1609640954|gas_transport|69.94|0|Mills, Martin and Barnes|30.241154|-84.753308|['NY', 'KS', 'VT']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|ebaef0577094f66f5d683024e2bfa996|2021-01-19|20:17:58|1611087478|home|110.81|0|Lynch, Rojas and Jones|30.463399|-84.772177|['MD', 'NM', 'NY', 'IA']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|4acc78c20930ac7d867e658b8f9dbacf|2021-01-30|02:16:46|1611973006|gas_transport|49.55|0|Olson Inc|30.727039|-84.930934|['TN', 'GA', 'ME', 'MS']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|3940782db5b4abfb5ca4d238e8fd228b|2021-01-21|18:56:13|1611255373|misc_pos|23.61|0|Mitchell, Kelley and Powell|30.631996|-86.232051|['MI', 'MD', 'IL']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|1907c4ab81e3225d0dffc2af3bff4a37|2021-01-09|18:45:15|1610217915|shopping_net|3.03|0|Leblanc Group|31.844401|-86.331136|['NH', 'NE', 'NE']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|9d769f3eeb2976d8a354654d011b160a|2021-01-03|19:12:12|1609701132|food_dining|17.44|0|House-Silva|31.335340|-85.637142|['MN', 'MO', 'ME', 'NV']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|80ac23c6fc66d371f8afcfae3146af91|2021-01-09|21:46:45|1610228805|shopping_pos|5.86|0|Farmer Ltd|31.502388|-85.368687|['WI', 'CO', 'MA', 'UT']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|ee685c08d3715f024619ccd14e9541c4|2021-01-04|15:43:59|1609775039|kids_pets|6.91|0|Peterson-Zimmerman|31.829234|-85.690584|['KS', 'MO', 'AZ']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|bc18eed1701b27380da21461064f95dd|2021-01-01|02:00:02|1609466402|gas_transport|80.60|0|Nelson, Rivera and Moreno|30.600757|-84.649371|['TN']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|bb6228507486436593b544b357823132|2021-01-24|16:14:56|1611504896|shopping_pos|2.10|0|White-Mclean|30.517341|-85.880659|['ID', 'ME', 'SD']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|9b9c6c19640ef0140f503c91aa5bbe9d|2021-01-09|10:23:30|1610187810|gas_transport|60.67|0|Nelson, Rivera and Moreno|30.690321|-86.039347|['AK']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|4f5207f4e4ee118f3a1efe66ade916f8|2021-01-03|18:06:52|1609697212|kids_pets|34.84|0|Hall Group|31.352826|-84.691368|['WV', 'NH', 'NY', 'IL']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|a8c14cecc7297c42cfd3f7b051cfecfd|2021-01-15|07:15:31|1610694931|grocery_net|34.99|0|Moore Group|30.904179|-86.287989|['MN', 'WA', 'MS']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|38f456362c5f560990b7100b14589f42|2021-01-22|20:34:27|1611347667|shopping_pos|6.59|0|Holland PLC|30.090504|-85.341650|['MT', 'ND']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|35a42b4b8905539bb7f44dcf3806a3e6|2021-02-01|16:31:11|1612197071|kids_pets|6.67|0|Sanchez Group|30.006360|-85.203548|['TX']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|285cb67e90835ee8f78f69c4add7f549|2021-01-14|22:37:51|1610663871|entertainment|39.03|0|Conway-Allen|31.825738|-86.086654|['NC', 'TN']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|b7ed8a24f8075a0eac927b40aa4dfb3c|2021-01-28|03:55:28|1611806128|gas_transport|56.07|0|Gonzalez Group|31.721176|-86.305928|['NY']|in_store
785-85-2130|2703506086482041|Stacey|Mendoza|F|4900 David Mews Suite 211|Campbellton|FL|32426|30.9563|-85.3766|942|Investment banker, corporate|1983-12-26|613142232104|adults_2550_female_rural.json|8ce876da4cabff284d6ea135fb51a979|2021-01-23|12:30:32|1611405032|home|68.94|0|Edwards, Davis and Scott|31.888473|-85.633587|['CT']|in_store
