ssn|cc_num|first|last|gender|job|dob|acct_num|trans_num|trans_date|trans_time|unix_time|category|amt|merchant|ip_address|payment_type
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|08449f066fb0d96a9d0885da97029b44|2021-01-04|22:47:48|1609800468|entertainment|77.63|Cobb-Hayden|176.241.35.181|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|b1d0ec3acd3783a7825798d3eb9fe982|2021-01-08|13:26:06|1610112366|entertainment|91.11|Shea LLC|203.154.85.104|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|7afa89c7a7d0f03b09ce0296a1947095|2021-01-24|19:24:08|1611516248|kids_pets|10.72|Peterson-Zimmerman|94.120.254.33|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|d24f1a53822931880920dbdb20458bac|2021-01-13|12:58:26|1610542706|personal_care|23.45|Clark Group|23.161.221.185|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|9d1320572e95f6e564e5da213b20728f|2021-01-25|08:52:03|1611564723|gas_transport|67.06|Cantu PLC|172.63.67.40|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|95e9d6299e84137b31ee9b83531f3ee8|2021-01-07|17:01:27|1610038887|misc_pos|1.32|Jones LLC|33.193.162.141|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|96b65940e19053ab1ba3a4071b86418d|2021-01-06|23:29:15|1609975755|entertainment|59.34|Long, Wilkerson and Alexander|78.147.251.139|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|7a566cf490ec1bd0347345251e9f5753|2021-01-26|17:18:22|1611681502|kids_pets|3.18|Anderson, Glover and Simon|113.199.13.212|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|14d455a63c3a3e07ccd23a5600f68603|2021-01-12|23:29:55|1610494195|entertainment|31.21|Hart-Rivera|136.156.244.212|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|9fd8eb1d020583c36be40f2bd09eb8f0|2021-01-20|17:29:41|1611163781|misc_net|102.23|Jordan-Munoz|84.46.40.227|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|4c87b08363dc26d57684e3f038134d74|2021-01-01|15:33:24|1609515204|shopping_pos|6.90|Farmer Ltd|184.52.217.63|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|d829dc7c49b503c669adcc728f6daf29|2021-01-11|19:46:25|1610394385|misc_pos|59.82|Shea-Barron|203.176.64.192|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|06e40ebe7b4a19eaed4dea455b639057|2021-01-08|12:47:45|1610110065|home|41.07|Newman Group|20.76.70.212|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|40265e234e58b18f708935193d6d8e14|2021-01-31|15:03:23|1612105403|misc_pos|62.21|Mcclure-Marshall|117.16.16.10|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|6c810084d511e402b8c536c046ce3d52|2021-01-17|01:03:03|1610845383|grocery_net|53.83|Hunter-Gibson|134.147.75.213|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|1b9b6e42be96045b2cfe4211725ecbbf|2021-01-23|08:21:10|1611390070|gas_transport|49.70|Gonzalez Group|57.246.60.50|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|d44407de257a84229b6190404886ddad|2021-01-31|23:44:49|1612136689|shopping_pos|4.61|White-Mclean|72.213.191.213|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|bfcf2be92ecdabdf33168f31dfe39366|2021-01-14|14:25:55|1610634355|shopping_pos|8.40|Farmer Ltd|30.103.34.17|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|dbc854ace04217b897a362ed4b3b82b0|2021-01-10|15:23:56|1610292236|misc_pos|6.06|Taylor-Hubbard|143.215.90.236|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|8b3f30ca0a5098a3ed8b91e3fa1bd0b9|2021-01-16|17:45:38|1610819138|shopping_pos|5.14|Hernandez-Reyes|85.106.248.34|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|6f17a610343700538d7cfc88c87ee946|2021-01-25|06:36:40|1611556600|gas_transport|71.25|Mills, Gould and Gonzalez|142.144.120.184|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|6b83a3b576f78c1cb423b245b9cb5856|2021-01-01|19:45:35|1609530335|travel|3.21|Garcia-French|106.211.231.40|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|c1abae980d79354f9ad1bc54b0610bd7|2021-01-24|14:00:12|1611496812|shopping_net|8.31|Leblanc Group|212.107.196.115|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|f1ea87ae02fd5b444087f23a7b84e25c|2021-01-05|11:21:32|1609845692|gas_transport|52.72|Nelson, Rivera and Moreno|189.79.112.99|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|a5ec8226f7c0dcca56db46f8bba5e51d|2021-01-25|03:49:07|1611546547|gas_transport|74.13|Mills, Martin and Barnes|217.19.140.132|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|e1e194faacf9b4e1253078017958b624|2021-01-23|22:32:04|1611441124|home|97.96|Newman Group|213.106.203.168|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|525d9fbc173846384867eb1928a9f1ae|2021-01-02|01:09:24|1609549764|grocery_pos|56.46|Lynch Ltd|168.251.165.129|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|8fc58df3af141b65f8b6ca95770f67fb|2021-01-24|17:59:24|1611511164|entertainment|28.02|Gonzales, Hicks and Bates|13.168.7.16|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|7b790f6c4acc2909ba45e801257d9b51|2021-01-20|12:02:03|1611144123|home|53.24|Woodward-Martinez|156.133.27.7|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|4c16c391c457abae3fae77c9cc0e05b1|2021-01-24|18:01:28|1611511288|kids_pets|38.21|Garza-Adams|197.185.166.17|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|50b716cbe46c2db4249f9553df8744b1|2021-01-02|17:02:24|1609606944|food_dining|6.69|Smith, Sanchez and Villanueva|89.25.171.205|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|e585b648141eeba94dcc94e539826c3c|2021-01-23|04:43:23|1611377003|gas_transport|63.39|Cantu PLC|202.62.162.29|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|f3d061d82a1a6717783299de0f83fe1d|2021-01-10|19:54:03|1610308443|personal_care|12.44|Clark Group|197.103.129.58|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|3638f17e92444b6a039da1aa78e12631|2021-01-23|18:10:40|1611425440|personal_care|177.79|Pierce-Cannon|54.99.209.239|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|573ebada1a201d6af6fb6ff045251e31|2021-01-12|15:55:59|1610466959|misc_net|3.87|Anderson LLC|9.251.192.238|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|34a2233bc4e9941525872f72da50d852|2021-01-19|07:49:47|1611042587|gas_transport|41.96|Cantu PLC|185.162.190.188|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|473e5a5afc29d6b6dcb3b7c510548a46|2021-01-07|12:34:30|1610022870|home|169.44|Woodward-Martinez|199.7.13.118|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|0ac86b799a5469200ac93a4f0edc3bab|2021-01-23|22:32:05|1611441125|food_dining|37.07|Anderson Inc|102.251.197.60|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|96b033edddd3337c0d224d85d9488a30|2021-01-14|13:35:06|1610631306|personal_care|22.64|Savage and Sons|155.197.162.214|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|8d99cc743b9194db32c506b9936023a9|2021-01-28|00:30:01|1611793801|grocery_pos|74.75|Young-Mcdonald|148.79.8.71|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|8e4993ecf371b70e7f8d483636b606a1|2021-01-24|20:17:22|1611519442|kids_pets|21.33|Sanchez Group|219.14.25.57|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|e16d8d5c15af7763f59f4da4f6e3f2e8|2021-01-11|22:59:17|1610405957|home|8.64|Woodward-Martinez|92.51.214.27|online
882-67-3885|4228510530841663|Gina|Cooper|F|Civil engineer, contracting|1993-06-25|460877961787|5253e2b1932638b1f896705bc3c01bba|2021-01-01|15:22:31|1609514551|health_fitness|116.59|Garcia Group|35.245.214.227|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|9196dbc6afc3c921ffdcbe6604458892|2021-01-21|08:37:34|1611218254|grocery_net|28.18|Burke Group|185.217.129.206|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|762a01d38edd08e288e3aff2af7282dd|2021-01-03|20:34:11|1609706051|kids_pets|27.91|Peterson-Zimmerman|54.74.95.8|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|7c3ea513cf2684f0eac0cc06b0099450|2021-01-13|21:27:36|1610573256|health_fitness|142.56|Burnett, Lindsey and Anderson|178.63.32.131|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|fdbeff0a755de42b8a3ce12e2e0c7464|2021-01-24|10:38:30|1611484710|grocery_pos|125.61|Dennis-Mccoy|18.78.147.199|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|9d5074e6ab880f0ec18ad16e00e57624|2021-01-25|01:01:26|1611536486|gas_transport|48.67|Gonzalez Group|147.170.15.99|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|36564b82fbcb3391ed6c6c938f79bc26|2021-01-30|08:24:48|1611995088|grocery_pos|69.52|Torres-Moon|146.232.226.231|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|2ada8068a187f1ceffee8ffc1d473951|2021-01-24|12:45:54|1611492354|misc_pos|810.21|Taylor-Hubbard|219.33.11.138|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|d29a086f3668557a4f4050720f3602be|2021-01-21|22:41:20|1611268880|misc_pos|5.57|Miles, Martinez and Davidson|19.164.177.137|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|ce638144ff85b81dd16bf4c1dd6a1115|2021-01-23|16:38:54|1611419934|kids_pets|195.11|Peterson-Zimmerman|34.186.227.247|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|b20ca65c50cd3262eee9cb9243a6b28c|2021-01-31|01:30:51|1612056651|grocery_net|25.39|Mullins-Tyler|88.90.197.112|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|2baf1225291b6111208647032c4d67dc|2021-01-09|05:20:02|1610169602|gas_transport|66.56|Gonzalez Group|138.50.230.146|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|78c5c6256b35ca32e3a6ce8708a1bf98|2021-01-09|12:35:54|1610195754|home|28.06|Edwards, Davis and Scott|88.104.248.211|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|f4452f79b9ca3f285cba9d70402982cd|2021-01-02|03:09:03|1609556943|misc_net|6.91|Jordan-Munoz|204.99.225.176|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|8d74c08d5d9d1cdc98b45cfb4b009518|2021-01-01|04:30:02|1609475402|grocery_pos|129.15|Livingston-Johnson|137.215.165.168|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|96bed792d67bc757d88aa01eb440e59d|2021-01-27|21:17:08|1611782228|shopping_pos|1.21|Carter, Williams and Clark|142.116.167.159|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|dc571416747d9b6ff2e6b679c3245644|2021-01-03|13:41:04|1609681264|kids_pets|3.95|Nguyen, Santiago and Spencer|177.106.69.21|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|f54e869bcf711582f2007951dce082a2|2021-01-16|02:06:29|1610762789|gas_transport|52.22|Gonzalez Group|86.119.129.195|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|01ae6486782db43d4247e2513dede6d3|2021-01-14|14:09:43|1610633383|entertainment|18.89|Cobb-Hayden|164.96.211.178|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|701631dc44a73e71426521f442607796|2021-01-13|04:12:21|1610511141|gas_transport|64.77|Randall-Church|124.239.86.133|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|1f048e2fd787497f81db56a64f5fda22|2021-01-21|20:40:40|1611261640|home|12.50|Johnson-Brown|183.88.145.53|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|439ad8f0ebf5fc846145b47bc0a38bec|2021-01-16|04:41:29|1610772089|misc_net|5.16|Mckee-Johnson|163.164.197.67|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|a985bec9285c85f6becb725fcdfe767a|2021-01-12|22:43:49|1610491429|shopping_net|5.21|Norris and Sons|5.221.110.76|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|7ab3f054f91076601a6c4aef35a12449|2021-01-24|19:46:40|1611517600|shopping_pos|5.69|Manning, Greer and Ford|48.38.91.216|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|98791e56bb5713600085bda9f3f3df1c|2021-01-09|19:49:51|1610221791|kids_pets|10.65|Peterson-Zimmerman|33.60.147.106|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|a84e981e2245a3c9546ed3e04105d3f6|2021-01-18|16:35:37|1610987737|shopping_pos|3.09|Carter, Williams and Clark|179.81.130.24|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|ff13b9e789647ce628d1655064cb6833|2021-01-15|19:52:39|1610740359|misc_pos|10.75|Morris, Robles and Love|117.180.200.109|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|555f9b67251fe0f3703915bd2bb23c8d|2021-01-11|06:17:50|1610345870|misc_net|6.46|Boyer Inc|113.67.44.222|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|e2d907d1ea64b87d1f9912004eca8091|2021-01-17|03:16:06|1610853366|grocery_pos|125.40|Daniels, Scott and Hawkins|193.131.159.144|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|25dfdae3a71dcf9a1866cdbc9a70f917|2021-01-13|22:06:16|1610575576|entertainment|18.65|Gonzales, Hicks and Bates|33.177.202.199|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|30f695b0a1a56419cf6400edd8a671da|2021-01-05|03:44:41|1609818281|grocery_pos|100.48|Kennedy-Davis|15.1.144.154|online
759-11-0641|4580056203653|Jasmine|Delgado|F|Writer|1973-11-06|839415689367|1f7e51381579ae9c255a0afa5c5fc8d2|2021-01-01|18:13:15|1609524795|shopping_net|7.98|Singh Group|85.242.14.255|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|ab09618c39cbde95f53410d6251e7f99|2021-02-01|21:57:07|1612216627|health_fitness|11.82|Diaz PLC|37.185.62.118|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|50bed66abcd4bfbfeaf8e70dffa25652|2021-01-16|04:12:16|1610770336|gas_transport|53.10|Mills, Gould and Gonzalez|143.242.161.51|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|12a87fbd9f7e2fb346b04bee89de917a|2021-01-21|20:02:27|1611259347|kids_pets|32.03|Lewis-Marshall|39.187.253.248|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|ec2cdbb73a690d4656df69a03945caa7|2021-01-10|16:49:20|1610297360|entertainment|188.14|Long, Wilkerson and Alexander|7.6.180.102|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|8349531036f46e9bfb133a61d88ff63e|2021-01-10|20:56:10|1610312170|shopping_net|9.87|Durham, Cole and Carroll|148.8.61.159|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|9ff03fa65936f89c950a16038df2a7f5|2021-01-02|10:17:00|1609582620|grocery_pos|86.97|Mills, Flores and Green|128.125.240.89|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|b231efa21c57309f693485fabdc4615f|2021-01-06|23:29:46|1609975786|personal_care|9.06|Arnold-Miller|55.214.190.57|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|714b2e6a986fa467fdb3b65518546e8c|2021-01-18|13:38:20|1610977100|food_dining|6.55|Reid and Sons|150.139.153.169|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|8c925e24a6052c68a1bf9b46b6a66496|2021-01-03|01:58:16|1609639096|grocery_pos|89.77|Kennedy-Davis|114.69.108.113|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|559d876ca549a6f1f531b04fa26338ba|2021-01-31|22:47:18|1612133238|food_dining|2.76|Acosta, Taylor and Byrd|26.9.39.26|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|4567f7be91299d7d21d91ca800bdd3bc|2021-01-01|16:40:39|1609519239|kids_pets|7.64|Sanchez Group|179.168.243.57|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|5af2c6955a62c0a7805d07a73331be8b|2021-01-06|19:34:26|1609961666|food_dining|2.63|House-Silva|93.193.153.42|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|c8f8b492bcc65b0f37ef6d2187a3b26d|2021-01-18|13:37:05|1610977025|kids_pets|38.47|Garza-Adams|45.217.126.105|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|e538c441a401b2b47a8079813ef3710f|2021-01-07|22:24:10|1610058250|shopping_pos|1.80|Hernandez-Reyes|201.6.108.203|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|6145c48f7a3a49ab72579e2dd2cd8c47|2021-01-14|17:08:05|1610644085|personal_care|20.56|Dyer LLC|160.243.9.210|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|bf80e10f7eb84787b605e4de7a396abc|2021-01-06|23:49:05|1609976945|shopping_pos|3.79|White-Mclean|4.1.94.129|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|f35d46e00b63ca07c24790e4f797b353|2021-01-29|17:07:41|1611940061|food_dining|11.83|Anderson Inc|144.243.42.92|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|08b31a533717a1f7832d5eca81b9bc76|2021-01-09|14:09:00|1610201340|entertainment|150.58|Conway-Allen|29.117.115.69|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|ee589c4f866d12e892bd6debc5cd11e8|2021-01-12|15:41:57|1610466117|health_fitness|1.89|Mcdaniel, Benitez and Garrett|147.96.183.204|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|36964e56a6afc4d23837d730873578b2|2021-01-28|12:54:43|1611838483|shopping_pos|1.04|Doyle, Butler and Clark|179.157.22.44|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|c7ea84ed2dfecec14e8b6e8eaa2f60db|2021-01-02|18:16:37|1609611397|shopping_net|6.18|Payne Group|131.14.45.89|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|65a616a706fba4621bc9a07c571a1fd4|2021-01-05|18:56:56|1609873016|shopping_net|3.29|Leblanc Group|215.206.197.13|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|2509aa9b1406e11560c5ec2566443ada|2021-01-24|12:24:44|1611491084|misc_net|3.66|Kaiser, Walker and Delgado|8.179.36.101|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|801f56b3b8af9e5a376124d924f9dc5c|2021-01-22|15:48:21|1611330501|personal_care|5.39|Clark Group|126.104.72.130|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|1190f64a0767360f1e5a35bf382fa7d8|2021-01-16|12:47:41|1610801261|shopping_pos|549.34|Holland PLC|63.163.102.10|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|5c71b9effb00aee338eba1b6f9661c2d|2021-02-01|06:22:45|1612160565|grocery_pos|102.22|Mills, Flores and Green|83.74.52.37|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|0cb0a827dfa0e1b3afc2f399eb9ed7de|2021-01-05|10:01:26|1609840886|grocery_pos|95.60|Daniels, Scott and Hawkins|76.34.25.101|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|bfe44591e31943f304e0c1c47c9c65d9|2021-01-08|23:09:07|1610147347|home|169.62|Lynch, Rojas and Jones|98.188.178.33|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|11d7f7aa1d04c8d7a1c982e6c1b53912|2021-01-04|09:32:00|1609752720|grocery_pos|119.54|Torres-Moon|152.135.217.157|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|9e5678e522517faac178f052d20842df|2021-01-02|14:36:06|1609598166|personal_care|223.75|French, Nelson and Brown|174.192.115.198|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|766c903e3eae8cc8fc4dee3514f2e22c|2021-01-20|22:41:10|1611182470|misc_pos|2.44|Taylor-Hubbard|119.100.126.183|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|db426e3c6d9076a988a28d85361b4c15|2021-01-09|14:50:23|1610203823|home|69.06|Boyer Inc|79.9.232.197|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|46ab84ee9b504a65d874d44da5a70eba|2021-01-14|15:32:33|1610638353|health_fitness|61.87|Reeves-Tate|218.12.155.124|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|c469a4377b58602bb13b25e3d6362aac|2021-01-03|03:32:09|1609644729|grocery_pos|80.32|Johnson-Thompson|107.198.85.90|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|1ca9a3ea30ced855f6bc26c8be64e530|2021-01-04|15:38:36|1609774716|travel|4.85|Rivera-Cruz|104.251.51.226|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|3fd07551dab796db86455855a5718bb1|2021-01-20|11:50:55|1611143455|grocery_net|53.77|Moore Group|209.183.97.174|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|cf9654260d52d0aea793dbef2531128a|2021-01-23|17:45:46|1611423946|personal_care|10.17|Rodriguez, Lopez and Wells|167.240.213.38|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|0a2fac83b409e6906dbbdbd54739bf19|2021-01-10|20:50:23|1610311823|shopping_pos|8.53|Farmer Ltd|81.126.80.104|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|17b8a59aec2bc66699cd0c579062b448|2021-01-01|20:03:21|1609531401|kids_pets|22.27|Anderson, Brooks and Roberts|197.182.56.16|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|2d1d1dee93304267e41890c07739f809|2021-01-17|13:58:55|1610891935|food_dining|18.78|Hansen PLC|86.225.133.216|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|bb4ce2cdaeb7c6fef4500fb604c874b5|2021-01-17|21:28:36|1610918916|food_dining|7.40|Smith, Sanchez and Villanueva|84.76.18.29|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|cd2c682c1497f63cc368af6906b8a683|2021-01-19|16:48:07|1611074887|home|47.65|Moore-Hanson|20.26.61.241|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|8dc2b92f64bd2f4d7f0c99d100f8685b|2021-01-11|17:37:29|1610386649|kids_pets|2.81|Anderson, Glover and Simon|58.29.250.15|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|6ae620d6ad708971cc69d6bb449e4d73|2021-01-25|14:52:08|1611586328|misc_pos|8.55|Mcclure-Marshall|204.138.222.247|online
785-85-2130|2703506086482041|Stacey|Mendoza|F|Investment banker, corporate|1983-12-26|613142232104|646684ff1c51a0922cdbc0f659037bcc|2021-01-26|04:28:35|1611635315|grocery_pos|139.09|Young-Mcdonald|59.61.111.245|online
